n02012849,n02006656,n03481172,n02317335,n02641379
n03065424,n03220513,n04523525,n03598930,n03271574
n02110063,n02110185,n02109961,n02091467,n02105412
n03160309,n04435653,n04590129,n04033995,n03733281
n02092339,n04589890,n04399382,n02100583,n04553703
n04553703,n04447861,n15075141,n04554684,n03887697
n04589890,n02127052,n04209239,n03938244,n02123394
n03877845,n03220513,n04486054,n02699494,n04429376
n04447861,n04026417,n03590841,n03724870,n02787622
n02110185,n02110063,n02109961,n03938244,n02105412
n03498962,n03532672,n02834397,n02808440,n03476684
n03598930,n03899768,n04120489,n03733281,n03891251
n04554684,n04335435,n02747177,n02814533,n02988304
n02101556,n02102318,n02102480,n02113799,n02113712
n04200800,n03938244,n04429376,n04259630,n04517823
n02088632,n02100236,n02099429,n02097209,n02093859
n04149813,n04589890,n03032252,n04005630,n03933933
n02776631,n04596742,n02791270,n07930864,n04200800
n04149813,n04443257,n02977058,n02791270,n03196217
n02097209,n02097047,n02097130,n01440764,n03777568
n03793489,n04548280,n02747177,n04152593,n04517823
n04589890,n02105056,n03028079,n04493381,n03956157
n03840681,n01440764,n03775071,n03775546,n03776460
n02799071,n03445777,n01440764,n03775546,n03776460
n04332243,n04589890,n07579787,n07930864,n04154565
n03598930,n01807496,n01797886,n01665541,n01917289
n04479046,n03452741,n03534580,n04517823,n03347037
n02101388,n02102177,n02088364,n02102040,n02093428
n02100583,n02099849,n02102480,n04423845,n02092339
n02808440,n04493381,n04423845,n04026417,n03908618
n02655020,n01943899,n02643566,n02321529,n09256479
n02802426,n03623198,n04540053,n03255030,n04200800
n03207941,n04204238,n04204347,n02325366,n03899768
n02094433,n02098286,n02096177,n02097658,n02096294
n02814533,n03670208,n02930766,n03770679,n03100240
n03063689,n04398044,n07930864,n03950228,n04131690
n04487394,n02879718,n04192698,n03110669,n03759954
n03871628,n03938244,n04033901,n03793489,n02364673
n03938244,n04548362,n03291819,n03871628,n04026417
n04259630,n03271574,n02910353,n01968897,n03598930
n04209133,n02776631,n03476991,n04584207,n03018349
n03742115,n04141975,n04404412,n07248320,n03950228
n02124075,n06785654,n02114712,n02883205,n01871265
n02113799,n02091635,n02095570,n02099429,n02105641
n02169497,n02807133,n01795545,n03598930,n03127747
n02231487,n03388183,n04033901,n02879718,n02783161
n04116512,n07579787,n07711569,n07718472,n01944390
n02110341,n04209239,n04479046,n02085620,n03623198
n01728920,n01728572,n03676483,n03657121,n04423845
n02802426,n03733281,n03763968,n04200800,n03041632
n01978455,n01978287,n01981276,n01986214,n01985128
n03388043,n02776631,n03160309,n04367480,n03733281
n03041632,n07717556,n07718472,n03908618,n12144580
n04485082,n02804610,n04367480,n03141823,n04517823
n02443484,n02441942,n02443114,n02442845,n02123597
n02226429,n02231487,n01693334,n02229544,n02236044
n04310018,n03393912,n03417042,n04467665,n03478589
n02009229,n01806143,n03598930,n03876231,n04033901
n02325366,n02326432,n04589890,n02124075,n02328150
n03075370,n04442312,n04254120,n02979186,n03961711
n03196217,n04149813,n03733281,n04152593,n03782006
n03899768,n04429376,n04590129,n03891251,n04548280
n02124075,n02123045,n02088466,n02892201,n02123159
n04074963,n03871628,n07248320,n04004767,n04264628
n02105855,n02088094,n02106030,n02112018,n02086910
n03141823,n04517823,n04200800,n03207941,n03887697
n01817953,n04277352,n02002724,n04116512,n03938244
n03924679,n04004767,n03291819,n03887697,n03908714
n03947888,n04147183,n03355925,n02268853,n04483307
n03544143,n04591157,n03938244,n03637318,n04023962
n04423845,n03938244,n02317335,n04589890,n01688243
n03814906,n03476684,n02177972,n02999410,n04153751
n04509417,n03141823,n04507155,n04482393,n03670208
n07749582,n03457902,n07754684,n03598930,n02319095
n04332243,n04423845,n03720891,n02799071,n04192698
n02364673,n02328150,n03887697,n02086079,n02112018
n07930864,n03063599,n02948072,n04074963,n03482405
n04208210,n03976657,n03658185,n03141823,n04367480
n02791270,n02776631,n04590129,n04443257,n07248320
n02391049,n04589890,n03938244,n01968897,n04590129
n04548280,n02794156,n03598930,n02910353,n02795169
n03042490,n15075141,n04033995,n04553703,n04447861
n04442312,n04070727,n15075141,n02979186,n04004767
n02098105,n02098286,n02097474,n02093991,n02105641
n03388043,n03877845,n03000134,n09468604,n03445777
n03657121,n03259280,n03692522,n04542943,n02939185
n03452741,n04418357,n03721384,n04344873,n03347037
n02100236,n03803284,n02087046,n02110806,n02091032
n03759954,n04591157,n03724870,n04356056,n02791270
n04277352,n03481172,n03658185,n03876231,n03041632
n03775071,n04325704,n04599235,n04133789,n04254777
n02480855,n02481823,n02480495,n02492660,n04376876
n02795169,n03729826,n02788148,n03065424,n02747177
n02088094,n02106662,n02090622,n02106030,n02105056
n02415577,n02412080,n02395406,n03804744,n02454379
n02108915,n02115641,n02105162,n02326432,n02123597
n03938244,n02086240,n02085782,n04033995,n15075141
n03424325,n03759954,n03814639,n04204347,n06596364
n02319095,n01917289,n02454379,n01872401,n01986214
n03598930,n04033995,n02910353,n02877765,n03871628
n02788148,n02231487,n03065424,n04548280,n04336792
n04517823,n03788365,n03938244,n04033995,n01632777
n06785654,n02672831,n04074963,n04325704,n04515003
n04200800,n03207941,n03393912,n04462240,n03417042
n04591157,n06785654,n03595614,n03485794,n03814906
n02128385,n02128925,n03938244,n04033995,n03220513
n02992529,n03180011,n04041544,n04074963,n03777754
n04456115,n04286575,n04330267,n03347037,n04265275
n03792782,n04509417,n02835271,n03623198,n04482393
n04462240,n04200800,n04501370,n02776631,n04517823
n03657121,n04069434,n03692522,n02979186,n04548280
n02490219,n02493509,n02488291,n03627232,n02492035
n07579787,n07930864,n03014705,n07836838,n03041632
n03804744,n03908714,n04277352,n04154565,n03481172
n04479046,n03866082,n03770439,n03045698,n03534580
n01773797,n02169497,n01773157,n02229544,n02165105
n04026417,n04548362,n03871628,n03938244,n04423845
n03492542,n04548362,n02988304,n03271574,n02708093
n02107574,n02108000,n02107908,n02106550,n02107683
n03938244,n03291819,n03871628,n04548362,n03598930
n03379051,n09835506,n04118538,n02895154,n04254680
n01582220,n03950228,n03124170,n04404412,n03063689
n02769748,n03938244,n04026417,n02667093,n04350905
n04579145,n03133878,n03690938,n03063689,n04332243
n02120079,n02111889,n02114548,n02110185,n02110063
n04554684,n04553703,n04344873,n04548280,n03970156
n02769748,n03938244,n04026417,n03871628,n04554684
n04141076,n03759954,n04487394,n03110669,n02787622
n02098105,n02097209,n02096177,n02105251,n02106382
n03461385,n03598930,n01981276,n02776631,n04376876
n03160309,n04366367,n03598930,n03933933,n03220513
n03657121,n04069434,n02769748,n03623198,n03127747
n02879718,n03141823,n04371430,n04090263,n04540053
n02119789,n02114712,n02114855,n02105412,n02114367
n04044716,n04592741,n03947888,n04366367,n04147183
n02342885,n02346627,n12144580,n04493381,n03131574
n03942813,n04074963,n03602883,n03584254,n04152593
n02834397,n02916936,n03630383,n03958227,n04370456
n04456115,n04589890,n03857828,n03196217,n04153751
n07711569,n07871810,n07579787,n07875152,n07715103
n03706229,n04328186,n04548280,n02794156,n02708093
n02108000,n02107908,n02107574,n02107683,n02088364
n03000134,n01978287,n04589890,n04254680,n09256479
n03476684,n01945685,n02783161,n03908618,n02264363
n04548362,n02870880,n03127925,n04344873,n02971356
n01514859,n01514668,n01797886,n01807496,n01795545
n02916936,n04479046,n04517823,n04350905,n04548280
n07695742,n07836838,n07734744,n02776631,n13052670
n04259630,n02971356,n02909870,n03124170,n03424325
n04409515,n07749582,n07747607,n03942813,n04111531
n02437312,n03598930,n02504013,n02412080,n02504458
n03742115,n04590129,n04493381,n02840245,n04550184
n01728572,n01751748,n01740131,n02526121,n01930112
n03271574,n03000134,n03627232,n02807133,n02883205
n04584207,n04599235,n04325704,n03476991,n03814639
n04486054,n03781244,n04435653,n02825657,n03877845
n12144580,n01943899,n02319095,n01981276,n01774750
n01784675,n03887697,n03291819,n04033901,n03627232
n04228054,n04074963,n03476684,n03141823,n02783161
n03461385,n04204238,n02412080,n07715103,n07831146
n07697313,n01943899,n07697537,n07583066,n07718472
n03476684,n03065424,n04548362,n03814906,n04399382
n03908618,n04026417,n04548362,n04116512,n03482405
n01622779,n01616318,n01817953,n04591157,n01807496
n02643566,n02319095,n01914609,n02607072,n09256479
n04228054,n03388043,n03216828,n04355338,n02999410
n01443537,n01943899,n03041632,n07579787,n07697313
n03384352,n03792782,n04228054,n03944341,n03444034
n04423845,n03124170,n03063599,n01734418,n03938244
n02490219,n02493509,n04325704,n02492035,n01693334
n02814533,n03100240,n03670208,n02974003,n03459775
n01796340,n01807496,n03598930,n01817953,n01797886
n02105505,n03207941,n02111889,n04033995,n02098286
n03141823,n04548280,n02883205,n04479046,n04235860
n03729826,n04325704,n03871628,n03804744,n06785654
n02443484,n02441942,n02342885,n03908618,n02443114
n03595614,n02963159,n03938244,n04370456,n02916936
n02948072,n03690938,n03314780,n07930864,n15075141
n03786901,n02909870,n07930864,n04277352,n03908714
n04380533,n03637318,n01440764,n03775071,n03775546
n03938244,n04069434,n03127747,n04517823,n04332243
n02018207,n01855672,n01855032,n02091134,n01847000
n02088466,n02098105,n04447861,n02097658,n04127249
n03188531,n02808440,n04493381,n03125729,n03131574
n03417042,n04467665,n03478589,n03393912,n02701002
n13037406,n07720875,n12985857,n12267677,n01944390
n03938244,n02869837,n03127747,n03220513,n03935335
n03627232,n02927161,n04209239,n02317335,n03532672
n07716906,n03207941,n02776631,n07579787,n03775546
n02130308,n02124075,n02123159,n02123045,n02128925
n02422106,n02397096,n02395406,n02129165,n02398521
n03544143,n03443371,n04254120,n04023962,n07930864
n02108551,n02106550,n02110063,n02112137,n02106662
n03065424,n03452741,n04554684,n04447861,n03775546
n01694178,n01687978,n04141327,n03627232,n03908618
n02129165,n02487347,n02437312,n02489166,n02096051
n03832673,n03642806,n03777754,n03492542,n04041544
n04243546,n04525305,n02978881,n03871628,n03089624
n03942813,n03379051,n04540053,n04517823,n04328186
n03690938,n03062245,n04254120,n03916031,n03666591
n01817953,n01855672,n01616318,n04033901,n04235860
n04589890,n03950228,n04332243,n02747177,n01496331
n15075141,n03887697,n04447861,n04553703,n04209239
n02071294,n10565667,n01484850,n01491361,n04296562
n04347754,n03160309,n03095699,n02894605,n03216828
n04525305,n02977058,n02666196,n03742115,n04443257
n02483362,n02112018,n02488291,n04399382,n02490219
n02105412,n02109047,n02088632,n02104365,n02115641
n04070727,n07248320,n06785654,n15075141,n03291819
n04033995,n04435653,n03792972,n04493381,n07930864
n02909870,n03970156,n03944341,n03887697,n02879718
n02092339,n02091032,n02113978,n02090379,n02808304
n04141975,n03657121,n03976467,n03961711,n04270147
n03929660,n04118538,n03942813,n04116512,n01776313
n04589890,n04325704,n04523525,n03347037,n04599235
n02120079,n02090622,n02097298,n02106030,n02111500
n13037406,n07720875,n09256479,n01917289,n03840681
n01580077,n01537544,n02017213,n01532829,n01806143
n03028079,n03781244,n02825657,n03032252,n03220513
n02808304,n03887697,n15075141,n04141327,n04325704
n03938244,n03775546,n03871628,n03950228,n02883205
n02105251,n02088094,n02097474,n02098105,n02093991
n03388183,n02783161,n04154565,n04376876,n03584254
n02110341,n03935335,n02124075,n02123159,n04367480
n04557648,n03983396,n02823428,n04591713,n07892512
n02791124,n03637318,n04004767,n02791270,n03180011
n02977058,n04404412,n04501370,n04553703,n04005630
n02815834,n02978881,n02814533,n04442312,n02979186
n03837869,n03877845,n04590129,n02980441,n04209239
n02643566,n04275548,n02319095,n03938244,n01773549
n04429376,n02871525,n03089624,n07753275,n02791270
n03188531,n02804414,n03938244,n03937543,n04423845
n03445777,n04423845,n03291819,n07930864,n04380533
n04033901,n02445715,n07802026,n02441942,n02443114
n01728920,n01728572,n01740131,n01784675,n01729977
n04285008,n04037443,n03100240,n02974003,n02814533
n04116512,n02256656,n01775062,n03291819,n03871628
n04259630,n03220513,n03961711,n04346328,n04040759
n03134739,n03942813,n03445777,n04409515,n02799071
n04589890,n03976657,n03017168,n04208210,n03804744
n07716358,n04200800,n07716906,n07753592,n02804414
n02364673,n02910353,n04141975,n04399382,n04026417
n02536864,n01440764,n02514041,n03598930,n02641379
n03775546,n04263257,n07880968,n07930864,n12144580
n03662601,n03344393,n03947888,n03775546,n03776460
n03028079,n03854065,n02699494,n04523525,n03457902
n02910353,n04548362,n04026417,n03938244,n03658185
n04296562,n03272010,n04266014,n04141076,n02787622
n04366367,n03933933,n04005630,n03000134,n04589890
n02892201,n07565083,n01440764,n03775546,n03776460
n02100877,n02102318,n02102480,n02102177,n02088466
n01917289,n04532106,n04525038,n04523525,n03938244
n12144580,n04263257,n07753275,n07753592,n07749582
n03742115,n02971356,n03476991,n04116512,n02870880
n02804414,n03125729,n03131574,n04554684,n02808440
n01665541,n03814906,n03938244,n02892201,n02177972
n02423022,n02422699,n02422106,n02110806,n02108422
n03891251,n02769748,n04507155,n03899768,n03457902
n07875152,n07693725,n07930864,n07749582,n02776631
n04200800,n03124170,n03840681,n04141975,n03476991
n02909870,n07920052,n03124170,n03950228,n04325704
n02909870,n03690938,n02795169,n04423845,n03207941
n07760859,n07714571,n02776631,n03775546,n03400231
n02268853,n02268443,n02264363,n02231487,n02190166
n02096585,n07930864,n04332243,n03691459,n02102040
n12768682,n07718472,n04192698,n01981276,n03485794
n03908714,n04120489,n04116512,n03692522,n03379051
n02814860,n04562935,n03788195,n03903868,n03759954
n03938244,n04033901,n03388183,n03908618,n03220513
n01978455,n01734418,n01692333,n01986214,n01943899
n02497673,n02483362,n02488702,n02486261,n02484975
n01560419,n01580077,n01833805,n01582220,n01608432
n02319095,n01914609,n09256479,n02643566,n01917289
n04350905,n04591157,n04370456,n02963159,n02916936
n04404412,n04152593,n03782006,n03180011,n03761084
n07930864,n02939185,n03691459,n02910353,n04554684
n01534433,n04589890,n03000134,n02226429,n02346627
n03188531,n02808440,n04493381,n02909870,n03942813
n01537544,n01532829,n01580077,n04596742,n03938244
n04152593,n03782006,n04404412,n03742115,n04501370
n02106030,n02105855,n02105056,n02090622,n02088094
n02233338,n02229544,n02226429,n01770393,n04589890
n07248320,n06596364,n06785654,n02871525,n03598930
n03400231,n04596742,n04589890,n02233338,n04332243
n03598930,n01614925,n04589890,n02317335,n01689811
n03724870,n02869837,n01978455,n04589890,n07930864
n02111500,n02104029,n02099712,n02099601,n02111889
n07932039,n03476991,n07836838,n03742115,n02823428
n02106166,n02106030,n04033995,n02086910,n03938244
n02011460,n01698640,n01697457,n01744401,n02009229
n03347037,n03590841,n06874185,n04589890,n03637318
n02130308,n02128385,n01807496,n01797886,n04589890
n01968897,n03938244,n01943899,n02808304,n01944390
n02504013,n01704323,n01871265,n02504458,n02397096
n02966193,n03877845,n03220513,n03854065,n03788195
n02129165,n02412080,n02112137,n02114548,n02132136
n04296562,n04005630,n03393912,n03982430,n03452741
n03133878,n04560804,n03063689,n03733805,n02909870
n03733281,n04005630,n04326547,n02795169,n09246464
n03947888,n03240683,n03216828,n03344393,n04147183
n02133161,n04033995,n02396427,n03598930,n02105056
n02102480,n02102318,n02100877,n02099267,n02101556
n03733281,n04525305,n04200800,n03220513,n04070727
n02111889,n02120079,n02112018,n02111500,n02086910
n03291819,n03584254,n04548280,n07930864,n04372370
n04366367,n02825657,n03598930,n04589890,n03388043
n03938244,n04423845,n02910353,n03223299,n04399382
n04033995,n03598930,n03291819,n04548362,n03041632
n02963159,n04599235,n03938244,n03980874,n03000247
n03220513,n02980441,n03028079,n04286575,n02825657
n01729977,n01739381,n01740131,n01728572,n01749939
n03594734,n03724870,n03938244,n04599235,n02910353
n02113712,n04399382,n04026417,n03871628,n03291819
n03444034,n03649909,n04037443,n04285008,n02930766
n03538406,n03763968,n03899768,n04192698,n03868242
n03384352,n02971356,n03796401,n06874185,n04209239
n02607072,n04209239,n01914609,n03938244,n03089624
n04325704,n04254777,n02808304,n01917289,n02963159
n07697537,n03938244,n07716358,n07718472,n12144580
n02992529,n07248320,n03584254,n04152593,n03733805
n02795169,n03127747,n03942813,n04049303,n02939185
n04483307,n02981792,n04347754,n03908714,n02951358
n01984695,n01985128,n03476684,n01981276,n02843684
n04200800,n03938244,n04442312,n03196217,n02977058
n02963159,n03877472,n02977058,n03980874,n04325704
n03627232,n12985857,n07715103,n04367480,n04597913
n03598930,n03991062,n04409515,n03220513,n03445777
n01698640,n02999410,n04589890,n03814906,n03627232
n01775062,n01773549,n01773797,n01774384,n04275548
n02769748,n03709823,n04235860,n03887697,n03188531
n03598930,n03201208,n03347037,n04033995,n02699494
n03938244,n04033995,n03899768,n03788365,n04486054
n02112706,n02088466,n02090379,n02110958,n02108422
n01729977,n02012849,n02051845,n01728572,n01693334
n03124170,n04259630,n03992509,n07930864,n02909870
n02422106,n02177972,n02108089,n02108422,n02108915
n02105056,n02133161,n03709823,n02134418,n02483708
n02807133,n03637318,n03956157,n04550184,n04254777
n03447721,n02699494,n04429376,n03017168,n04597913
n04090263,n03481172,n04141327,n03874599,n03498962
